id,title,image_link,availability,inventory,price,sale_price,mpn,description,condition,link
10559736,WITCH PACK ZOMBIE BEAUTY,https://taplink.st/p/5/f/5/7/50155956.jpg?0,in stock,13,3.50 EUR,,PROFILE1198143,"Настало время преобразить свою кожу вместе с маской ZOMBIE BEAUTY WITCH PACK! За 15 минут маска поможет очистить поры от скопившихся загрязнений, устранить жирный блеск, сделать поры менее заметными и освежить общий тон кожи. 
Маска ZOMBIE BEAUTY Witch Pack обладает кремовой текстурой зеленого цвета и легким травяным ароматом, легко распределяется по коже и также комфортно смывается после использования.

Результаты от применения:
-очищение пор от загрязнений 
-снижение выработки кожного себума 
-сужение расширенных пор 
-снятие покраснений и раздражений  
 
Другие активные компоненты:
Пантенол 
Экстракты алое и центеллы азиатской 
Молочная кислота

Подходит для любого типа кожи. Рекомендуется для проблемной кожи, с расширенными порами, черными точками, избыточной себосекрецией, покраснениями и воспалениями.

Способ применения: равномерно нанесите продукт на лицо кистью или руками, оставьте на 10-15 минут и тщательно смойте теплой водой.

Объем: 15 г
___
Ir pienācis laiks pārveidot savu ādu ar ZOMBIE BEAUTY WITCH PACK! 15 minūšu laikā maska ​​palīdzēs attīrīt poras no uzkrātajiem netīrumiem, likvidēs taukaino spīdumu, padarīs poras mazāk redzamas un atsvaidzinās kopējo ādas toni.
ZOMBIE BEAUTY Witch Pack ir zaļa krēmveida tekstūra un viegls augu aromāts, kas viegli izplatās pa ādu un ir viegli noskalojama pēc lietošanas.

Rezultāti no pielietošanas:
- poru attīrīšana 
- samazināta sebuma izdalīšana
- paplašinātu poru sašaurināšanās
- atbrīvo no apsārtuma un kairinājuma
 
Citas aktīvās sastāvdaļas:
Pantenols
Alvejas un centella asiatica ekstrakti
Pienskābe

Piemērots jebkuram ādas tipam. Ieteicams problemātiskai ādai ar paplašinātām porām, melnajiem punktiem, pārmērīgu sebuma izdalīšanos, apsārtumu un iekaisumu.

Lietošana: Vienmērīgi uzklājiet produktu uz sejas ar otu vai rokām, atstājiet 10-15 minūtes un rūpīgi noskalojiet ar siltu ūdeni.

Tilpums: 15 g",new,https://taplink.cc/crystalino.beauty/o/a120f8/
10559697,Mary&May Collagen Peptide Vital Mask 30pcs,https://taplink.st/p/c/c/f/e/50155677.jpg?0,in stock,5,29.99 EUR,,PROFILE1198143,"Набор тканевых масок с низкомолекулярным коллагеном и комплексом из 6 пептидов для интенсивного лифтинга и разглаживания морщин.

Mary&May Collagen Peptide Vital Mask:
-Обильно увлажняют, освежают и возвращают тонус;
-Делают кожу более подтянутой и эластичной;
-Разглаживают тонкие линии и кожные заломы;
-Препятствуют образованию морщин;
-Питают и запускают восстановительные процессы в коже;
-Не оставляют липкости, подходят как для вечернего, так и дневного ухода;
-Состоят из ингредиентов зеленого класса EWG
__
Auduma masku komplekts ar zemas molekulmasas kolagēnu un 6 peptīdu kompleksu intensīvam liftingam un grumbu izlīdzināšanai.

Mary&May Collagen Peptide Vital Mask:
-Bagātīgi mitrina, atsvaidzina un atjauno tonusu;
-Padara ādu tonizētāku un elastīgāku;
-Izlīdzina smalkās krunciņas un ādas krokas;
-Novērš grumbu veidošanos;
-Baroun uzsāk reģenerācijas procesus ādā;
-Neatstāj lipīgumu, piemērots gan vakara, gan dienas kopšanai;
-Sastāv no zaļas kvalitātes EWG sastāvdaļām",new,https://taplink.cc/crystalino.beauty/o/a120d1/
10520292,VT SUPER HYALON BUBBLE SPARKLING BOOSTER,https://taplink.st/p/f/0/1/f/49921194.jpg?0,in stock,8,2.42 EUR,,PROFILE1198143,"Маска-пенка VT Super Hyalon Bubble Sparkling Booster полноценно насыщает кожу живительной влагой, успокаивает, смягчает и разглаживает её покров, и заряжает энергией. Пузырьки водорода обеспечивают мягкое очищение, легко проникают в поры, устраняя загрязнения, абсорбируют излишки себума, растворяют сальные пробки и вытягивают их из пор, выводят токсины, и деликатно отшелушивают отмершие клетки. После применения кожа становится мягкой и шелковистой, разглаживается микрорельеф, кожа приобретает внутреннее сияние и здоровый блеск.

Способ применения
1.Нанесите небольшое количество маски на очищенную и сухую кожу лица, избегая области вокруг глаз.
2.Дождитесь появления пузырьков (1 минуту).
3.Аккуратно помассируйте кожу со средством кончиками пальцев в течение 30 секунд.
4.Смойте водой.
**Средство рекомендуется использовать 1-2 раза в неделю.

Объём: 10 гр
___
Putu maska ​​VT Super Hyalon Bubble Sparkling Booster pilnībā piesātina ādu ar dzīvību sniedzošu mitrumu, nomierina, mīkstina un izlīdzina ādu un enerģiju. Ūdeņraža burbuļi maigi attīra, viegli iekļūst porās, noņemot piemaisījumus, absorbē lieko sebumu, izšķīdina tauku korķus un izvelk tos no porām, noņem toksīnus un maigi atslāņo atmirušās šūnas. Pēc uzklāšanas āda kļūst maiga un zīdaina, mikroreljefs tiek izlīdzināts, āda iegūst iekšēju mirdzumu un veselīgu spīdumu.

Lietošana: 
Uzklājiet nepieciešamo līdzekļa daudzumu uz attīrītas, sausas ādas, izvairoties no ādas ap acīm un lūpām, pagaidiet 1 minūti, līdz produkts sāk putot. Viegli iemasējiet ādu ap 30 sek un noskalojiet atlikušās putas
**Ieteicams izmantot 1-2 reizes nedēļā

Tilpums: 10 gr",new,https://taplink.cc/crystalino.beauty/o/a086e4/
10388133,Secret Key Rose Floral Softening Toner,https://taplink.st/p/b/2/6/1/49107816.jpg?0,in stock,1,13.99 EUR,,PROFILE1198143,"Тонер восстанавливает нарушенный pH баланс кожи, деликатно убирая остатки загрязнений и очищающих средств, подготавливает кожу к дальнейшему уходу. Ежедневное использование тонера сделает кожу мягкой, увлажненной, всегда молодой и здоровой.

🌹Rose – смягчение кожи (для ухода за увядающей кожей), подходит для всех типов кожи. Розовая вода смягчает и разглаживает кожу, делает ее здоровой и сияющей. Обладает приятным свежим ароматом и снабжает кожу необходимым количеством влаги, делая гладкой и здоровой.

Способ применения: после очищения кожи, нанести необходимое количество средства на ладони и массажными движениями равномерно распределить на коже лица и шеи.
 
Объем: 248ml
____
Toneris atjauno ādas pH līmeni pēc saskāres ar ūdeni, maigi noņem netīrumus un attīrošo līdzekļu paliekas, un sagatavo ādu turpmākai kopšanai. Ikdienas tonera lietošana padarīs ādu maigu, mitrinātu, vienmēr jaunu un veselīgu.

🌹Rožu ekstrakts - ādu mīkstinošs (nobriedušas ādas kopšanai), piemērots visiem ādas tipiem. Rožu ūdens mīkstina un izlīdzina ādu, padarot to veselīgu un mirdzošu. Tam ir patīkams svaigs aromāts un tas apgādā ādu ar nepieciešamo mitruma daudzumu, padarot to gludu un veselīgu.

Lietošana: pēc ādas attīrīšanas uzklājiet nepieciešamo produkta daudzumu uz plaukstas un vienmērīgi uzklājiet to uz sejas un kakla ādas ar masāžas kustībām.
 
Tilpums: 248ml",new,https://taplink.cc/crystalino.beauty/o/9e82a5/
10110408,Koelf Rose Petal Satin Foot Mask,https://taplink.st/p/7/f/b/7/47305959.jpg?0,in stock,10,3.50 EUR,,PROFILE1198143,"Маска-носочки для ног Koelf Rose Petal Satin Foot Mask содержит эссенцию из розового суфле на основе экстракта цветков розы, масла карите, оливы, арганы, макадамии, церамида и гиалуроновой кислоты, которая интенсивно питает, смягчает и разглаживает кожу стоп, стимулирует процессы заживления.

Активные ингредиенты
* Мочевина и салициловая кислота мягко отшелушивают ороговевшие клетки кожи стоп, предотвращают появление натоптышей и мозолей.
* Комплекс аминокислот, пептидов, ниацинамид и аденозин в составе замедляют процессы старения и осветляют кожу.
* Пантенол, экстракты цветков камелии, магнолии, аниса, масло розмарина и мяты успокаивают кожу стоп, дарят ощущение прохлады и устраняют чувство тяжести в ногах.
* Гидролизаты сои, кукурузы и пшеницы в составе устраняют сухость и шелушение кожи стоп, укрепляют ногтевую пластину.

Способ применения
Извлеките носочки из упаковки, наденьте на сухие, чистые стопы и закрепите липкой лентой.
Оставьте на 20-30 минут, остатки эссенции вмассируйте в кожу. Не требует смывания!
Для максимального эффекта рекомендуется курсовое использование.
Маска предназначена для одноразового применения.
_____
Koelf Rose Petal Satin Foot Mask satur rozā suflē esenci uz rožu ziedu ekstraktu, šī sviesta, olīvu, argana, makadāmijas eļļas, keramīda un hialuronskābes bāzes, kas intensīvi baro, mīkstina un izlīdzina pēdu ādu, stimulē dzīšanas procesus.

Aktīvās sastāvdaļas
* Urīnviela un salicilskābe saudzīgi noloba pēdu atmirušās ādas šūnas, novērš varžacs un tulznu parādīšanos.
* Sastāvā esošais aminoskābju, peptīdu, niacinamīda un adenozīna komplekss palēnina novecošanās procesus un padara ādu gaišāku.
* Pantenols, kamēlijas, magnolijas, anīsa, rozmarīna un piparmētru eļļu ekstrakti nomierina pēdu ādu, sniedz vēsuma sajūtu un novērš smaguma sajūtu kājās.
* Sastāvā esošie sojas, kukurūzas un kviešu hidrolizāti novērš pēdu ādas sausumu un lobīšanos, stiprina nagu plāksni.

Lietošanas veids
Izņemiet zeķes no iepakojuma, uzvelciet tās uz sausām, tīrām kājām un nofiksējiet ar līmlenti.
Atstājiet iedarboties 20-30 minūtes, pārējo esenci iemasējiet ādā. Nav nepieciešams noskalot!
Lai iegūtu maksimālu efektu, ieteicams lietot kursu.
Maska paredzēta vienreizējai lietošanai.",new,https://taplink.cc/crystalino.beauty/o/9a45c8/
10110396,INNISFREE Special Care Mask [Hand],https://taplink.st/p/8/6/7/9/47277222.jpg?0,in stock,5,4.50 EUR,,PROFILE1198143,"Масочка-перчатки для рук, пропитанные изнутри специальным составом - это 7 видов трав, которые увлажняют и насыщают кожу питательными веществами, восстанавливают эластичность и упругость тканей, делая кожу рук шелковистой и мягкой.
Специально разработанная маска идеально подходит для приятного и комфортного ухода за нежной кожей рук дома.

Способ применения
На чистую сухую кожу рук наденьте перчатки, через 10- 20 минут снимите. Лишнюю эссенцию маски вмассировать в кожу рук для усиления эффекта.
____
Maska-cimdi rokām, no iekšpuses piesūcināti ar īpašu sastāvu - tie ir 7 augu veidi, kas mitrina un piesātina ādu ar barības vielām, atjauno audu elastību un tvirtumu, padarot roku ādu zīdainu un maigu.
Īpaši izstrādāta maska ​​ir ideāli piemērota patīkamai un ērtai maigās roku ādas kopšanai mājas apstākļos.

Lietošanas veids
Uzvelciet cimdus uz tīras, sausas roku ādas, noņemiet tos pēc 10-20 minūtēm. Masas lieko esenci iemasējiet roku ādā, lai pastiprinātu efektu.",new,https://taplink.cc/crystalino.beauty/o/9a45bc/
10110366,Some By Mi AHA BHA PHA 30 Days Miracle Truecica Clear Pad,https://taplink.st/p/0/5/e/e/47276682.jpg?0,in stock,4,22.00 EUR,,PROFILE1198143,"Кислотные пэды для проблемной кожи Some By Mi AHA BHA PHA 30 Days Miracle Truecica Clear Pad отшелушивают ороговевшие клетки, оказывают антибактериальное и бактерицидное действие. Борются в причинами возникновения акне и угревой сыпи, уменьшают область воспалений, снимают покраснения, эффективны в комплексной борьбе с акне. Мягко осветляют следы пост-акне, разглаживают рельеф кожи и улучшают цвет лица.

Средство содержит 3 вида кислот:
* AHA-кислоты
* BHA- кислота
* PHA-кислота 
 
Помимо 3-х видов кислот содержат запатентованный комплекс Truecica, включающий в себя целебные травы:
* Экстракт чайного дерева 
* Комплекс центеллы азиатской  
* Экстракт полыни 

Рекомендуется для проблемной кожи

Способ применения: предварительно необходимо очистить кожу от макияжа и загрязнений. Возьмите один пэд из упаковки, протрите кожу сначала рельефной стороной пэда, затем гладкой. Средство не требует смывания.
Комплектация: 70 штук
___
Skābes spilventiņi problemātiskai ādai Some By Mi AHA BHA PHA 30 Days Miracle Truecica Clear Pad noloba atmirušās ādas šūnas, tiem piemīt antibakteriāla un baktericīda iedarbība. Tie cīnās ar pūtīšu un acne cēloņiem, samazina iekaisuma zonu, mazina apsārtumu un ir efektīvas kompleksā cīņā pret pinnēm. Maigi izgaismo pēcaknes pēdas, izlīdzina ādas tekstūru un uzlabo sejas krāsu.

Produkts satur 3 veidu skābes:
* AHA
* BHA-skābe
* PHA skābe
 
Papildus 3 veidu skābēm tie satur patentēto Truecica kompleksu, kas ietver ārstniecības augus:
* Tējas koka ekstrakts
* Centella asiatica komplekss
* Vērmeles ekstrakts

Ieteicams problemātiskajai ādai

Lietošana: Vispirms ir jāattīra ādu no kosmētikas un netīrumiem. Izņemiet vienu spilventiņu no iepakojuma, noslaukiet ādu vispirms ar spilventiņa reljefu pusi, pēc tam ar gludo pusi. Produktam nav nepieciešama skalošana.

Komplektācija: 70 gab",new,https://taplink.cc/crystalino.beauty/o/9a459e/
10108536,INNISFREE Green Barley Gommage Peeling Mask 120ml,https://taplink.st/p/1/9/f/3/47266479.jpg?0,in stock,5,14.90 EUR,,PROFILE1198143,"Пилинг-гоммаж с ферментированным экстрактом зелёного ячменя
Состав:
* ферментированный экстракт ячменя (1135мгк)
* экстракты риса, кожуры апельсина, орхидеи, зеленого чая, камелии, орхидеи
* папаин 
* салициловая кислота
* вода из вулканических источников острова Чеджу

Экстракт ячменя устраняет кожную сыпь и воспаления, активизирует обменные процессы и регенерацию клеток, повышает тонус и увлажняет кожу.

Маска эффективно очищает кожу от каждодневных загрязнений, удаляет мертвые клетки, благодаря натуральным АНА-кислотам. 

Способ применения
Нанесите пилинг на сухую кожу лица, избегая области вокруг глаз и губ, оставьте на 3 минуты, после мягко промассируйте кожу и смойте средство теплой водой.
__
Pīlinga gomāžas maska ar raudzētu zaļo miežu ekstraktu
Sastāvdaļas:
* fermentēts miežu ekstrakts (1135mg)
* rīsu, apelsīnu mizu, orhideju, zaļās tējas, kamēlijas, orhidejas ekstrakti
* papaīns
* salicilskābe
* ūdens no Jeju salas vulkāniskajiem avotiem

Miežu ekstrakts novērš ādas izsitumus un iekaisumus, aktivizē vielmaiņas procesus un šūnu atjaunošanos, uzlabo tonusu un mitrina ādu.

Maska efektīvi attīra ādu no ikdienas netīrumiem, noņem atmirušās šūnas, pateicoties dabīgajām AHA skābēm.

Lietošana
Uzklājiet pīlingu uz sausas sejas ādas, izvairoties no zonas ap acīm un lūpām, atstājiet 3 minūtes, pēc tam maigi pamasējiet ādu un noskalojiet ar siltu ūdeni.",new,https://taplink.cc/crystalino.beauty/o/9a3e78/
10103808,INNISFREE Ribbon Hair Band,https://taplink.st/p/4/b/1/6/50035569.jpg?0,in stock,8,3.99 EUR,,PROFILE1198143,"Повязка для волос INNISFREE Ribbon Hair Band  незаменимый помощник во время умывания, нанесения масок и макияжа.

Повязка аккуратно убирает волосы и защищает их от воды, тонального или уходового средства. Продукт сделан из хлопка, которая не раздражает кожу и приятна на ощупь. Повязка на резинке легко растягивается и просто снимается без риска задеть макияж. 

Состав: Хлопок 100%

INNISFREE Ribbon Hair Band ir neaizstājams palīgs sejas mazgāšanai, masku uzklāšanai un grimam.

Galvas saite maigi savelk matus un pasargā tos no ūdens, tonālā krēma vai kopšanas līdzekļiem. Produkts ir izgatavots no kokvilnas, kas nekairina ādu un ir patīkams taustei. Galvas saite ir elastīga, to viegli izstiept un vienkārši noņemt, neriskējot aizķert makijāžu.

Sastāvs: 100% kokvilna",new,https://taplink.cc/crystalino.beauty/o/9a2c00/
9300564,FarmStay Real Shea Butter Essence Mask,https://taplink.st/p/8/9/4/9/42715191.jpg?0,in stock,9,2.00 EUR,,PROFILE1198143,"Тканевая маска FarmStay Real Shea Butter Essence Mask с маслом ши питает и смягчает кожу, помогает восстановить ее естественный защитный барьер, устранить шелушения и покраснения.

Экстракты ромашки и лаванды успокаивают кожу и поддерживают ее естественное здоровье;
Отличное экспресс-решение для очень сухой, поврежденной, обветренной кожи.

✅Способ применения
Нанести на очищенную кожу на 15-20 минут. После использования остатки эссенции похлопывающими движениями пальцев вмассировать в кожу
____
FarmStay Real Shea Butter Essence Mask ar Shea Butter baro un mīkstina ādu, palīdz atjaunot tās dabisko aizsargbarjeru, novērš lobīšanos un apsārtumu. Kumelīšu un lavandas ekstrakti nomierina ādu un palīdz uzturēt tās dabisko veselību; 
Lielisks ekspress risinājums ļoti sausai, bojātai, sasprēgājušai ādai. 

✅Lietošana:
Uzklājiet uz attīrītas ādas uz 15-20 min. Pēc lietošanas atlikušo esenci maigi iemasējiet ādā ar pirkstu galiņiem.",new,https://taplink.cc/crystalino.beauty/o/8dea54/
9300558,FarmStay Real Bamboo Essence Mask,https://taplink.st/p/c/4/2/4/42715200.jpg?0,in stock,9,2.00 EUR,,PROFILE1198143,"Тканевая маска для увлажнения и свежести кожи лица с экстрактом бамбука - мощный заряд увлажнения и свежести для кожи любого типа.

Эссенция маски отлично впитывается, не оставляя неприятного чувства липкости
Экстракты ромашки и лаванды успокаивают кожу и поддерживают ее естественное здоровье.
Кожа после применения маски - мгновенно более увлажненная и сияющая.

✅Способ применения
Нанести на очищенную кожу на 15-20 минут, после использования остатки эссенции похлопывающими движениями пальцев вмассировать в кожу 
___
Auduma maska ​​sejas ādas mitrināšanai un atsvaidzināšanai ar bambusa ekstraktu ir spēcīgs mitrināšanas un svaiguma lādiņš visiem ādas tipiem. Maskas esence lieliski iesūcas, neatstājot nepatīkamu lipīgu sajūtu. 

Kumelīšu un lavandas ekstrakti nomierina ādu un palīdz uzturēt tās dabisko veselību. Āda pēc maskas uzklāšanas uzreiz kļūst mitrinātāka un mirdzošāka. 

✅Lietošana:
 Uzklājiet uz attīrītas ādas uz 15-20 min, pēc lietošanas atlikušo esenci ar pirkstu galiņiem maigi iemasējiet ādā.",new,https://taplink.cc/crystalino.beauty/o/8dea4e/
